None,mean_mz,mean_RT,mean_mz_round,profile_number_peaks,mean_above_blind_intens,target_matches,Ufid_1,Ufid_2,ISTD_matches,2021-11-29,2021-12-14,2022-01-05,2022-01-20,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-02-04,2022-02-19,2022-03-06,2022-03-21,2022-04-05,2022-04-20,2022-05-05,2022-05-20,2022-06-04,2022-06-19,2022-07-04,2022-07-19,2022-08-03,2022-08-18,2022-09-02
6121,234.098623483993,287.0,234.1,93,inf,,234.1_287.0,234_287.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8121.543466869975,4357.39525843705,13030.527646961898,22673.470010119363,5090.554334728712,26026.616676133533,20524.797151277504,12476.015408446745,10409.505224180442
6122,234.112027836711,323.0,234.11,5,inf,,234.11_323.0,234_323.0,,0.0,0.0,531.2453362674584,0.0,647.3311754968751,0.0,0.0,0.0,1047.0356639640042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.8462242469542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6123,234.114083158704,323.0,234.11,7,inf,4-Formylaminoantipyrine (M+H),234.11_323.0,234_323.0,,0.0,0.0,719.1096232526625,0.0,2233.293703026837,0.0,0.0,0.0,772.0571133915374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.086864079067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6125,234.112435954087,289.0,234.11,4,inf,,234.11_289.0,234_289.0,,0.0,0.0,1465.0329369168333,0.0,553.6439591300625,0.0,0.0,0.0,405.78464593885207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6126,234.133702546189,304.0,234.13,36,inf,,234.13_304.0,234_304.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.5784759069084,3592.460642378604,0.0,2475.921610846825,6015.43809270745,12181.487968402384,7794.640171145996,3020.766815336487,0.0
6127,234.133688588464,253.0,234.13,24,inf,,234.13_253.0,234_253.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.9928915645746,0.0,0.0,0.0,0.0,0.0,0.0,636.2126914564,6250.098677170762,0.0,2746.942128552308,672.5779686437334,8087.226620377091,0.0,0.0,0.0
6130,234.14881910708,309.0,234.15,23,inf,,234.15_309.0,234_309.0,,469.76455016606246,2570.474966518554,1699.3858920005166,1731.4432865287793,0.0,403.092563754565,545.4098607670625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.2015014330457,0.0,823.6629076509249,0.0,1332.3979241872876,0.0,641.5001721639917,583.1745405236875,2244.5599153725084
6132,234.148944155212,282.0,234.15,9,inf,,234.15_282.0,234_282.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.039396465296,4020.7248818999337,0.0
6133,234.148899280762,293.0,234.15,51,inf,,234.15_293.0,234_293.0,,787.738778266897,6063.094798735099,5430.114014992191,1655.948869388779,0.0,2120.318407173879,1054.817090874996,0.0,344.2428147131929,0.0,0.0,0.0,0.0,0.0,3248.1054927067744,2572.9557406059416,0.0,1569.6748733023708,0.0,0.0,0.0,0.0,709.9702887390916,3350.292530138671,486.1994291306583,1625.8484807883124
6134,234.148880758972,319.0,234.15,46,inf,,234.15_319.0,234_319.0,,7377.172725515434,14287.247544157288,2705.200371564175,4272.687676419904,8091.986300835079,2045.5823109567918,0.0,14971.244137796626,15081.88356777298,1990.7674408485082,0.0,0.0,0.0,0.0,0.0,664.3424619584208,0.0,10774.222463703625,0.0,0.0,0.0,678.90738685055,620.0047952712708,12502.4562311799,0.0,2180.862244665879
6135,234.148889908509,349.0,234.15,15,inf,,234.15_349.0,234_349.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12350.306144164637,9951.644411973137,5727.3327230543955,5035.720798788383,5305.562879229392,0.0,0.0
6137,234.148878687398,330.0,234.15,14,inf,,234.15_330.0,234_330.0,,1553.5117638844793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.0572776453587,2429.734962250954,0.0,568.1221056632625,2472.4603757111418,589.7747552830042,0.0
6139,234.170028857803,261.0,234.17,141,inf,,234.17_261.0,234_261.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257.3382489089086,0.0,23749.29272445003,17465.896042713975,0.0,18675.31946627024,26243.828889704982,27525.162130157678,18295.304537199194,8537.643686105133,44622.06658129243,18593.70561338973,18712.014616187167,14135.353755787148
6140,234.185266364141,419.0,234.19,7,inf,,234.19_419.0,234_419.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7215.185324840567,2055.1984846476084,0.0
6141,234.185267790944,426.0,234.19,8,inf,,234.19_426.0,234_426.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.1376783476207,0.0,0.0,3510.955044341925,1749.3578029808334,0.0
6144,234.18527898966,365.0,234.19,27,inf,,234.19_365.0,234_365.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5249.127008761924,3197.538954056021,2334.1394389105917,23226.32704025926,10063.100220377137,3682.698635750683
6152,235.000176589314,358.0,235.0,13,inf,,235.0_358.0,235_358.0,,788.0957209609542,0.0,0.0,0.0,0.0,3538.008861615554,0.0,0.0,1220.057657091625,0.0,3736.212660496591,0.0,0.0,0.0,0.0,0.0,3141.258341453525,2338.8448958524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6153,235.000229835236,292.0,235.0,55,inf,,235.0_292.0,235_292.0,,5065.27633471685,8394.788052438167,0.0,2788.5245160707796,14762.743691148617,7936.38458378608,5770.789194725979,2044.4576968915335,8651.359156443095,0.0,1036.0786488714875,0.0,1183.6358547014709,0.0,0.0,0.0,0.0,5482.469210661137,13370.32897028429,0.0,0.0,2229.6498360898254,1557.2145994150003,1382.3233449138543,0.0,676.3414616889833
6156,235.000170383549,325.0,235.0,12,inf,,235.0_325.0,235_325.0,,3035.563183145316,0.0,0.0,0.0,2342.5586310512,0.0,1529.969489628296,0.0,5526.649722032421,0.0,1761.5909266835959,0.0,0.0,0.0,0.0,0.0,2347.894323453896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6160,235.00020503893,311.0,235.0,36,inf,,235.0_311.0,235_311.0,,1081.7924420757709,6879.261809803229,0.0,1845.2278777622498,10965.474196839894,9660.87493585495,3873.4453196282543,0.0,1701.9769749556665,0.0,0.0,0.0,724.4856248003042,0.0,0.0,0.0,3282.9362612802374,8432.610377840067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.9794025442125
6161,235.000185770028,415.0,235.0,4,inf,,235.0_415.0,235_415.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4249.5689943383795,0.0,1814.4854165524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6164,235.000202167163,269.0,235.0,52,inf,,235.0_269.0,235_269.0,,1067.5483913590042,3553.2383931682834,0.0,4059.7189927775958,10461.155489941017,8935.331427433892,4170.42225258708,1448.3406927716999,2130.3051378466084,0.0,2427.810882623138,0.0,1182.430532890504,0.0,0.0,0.0,788.6579668091375,19870.498135662267,0.0,0.0,0.0,2666.9467541993668,886.5868151645542,2881.338673951675,0.0,693.8689225222
6167,235.048928427971,223.0,235.05,36,inf,,235.05_223.0,235_223.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12406.836383794833,14114.663614299112,11111.214152491548,0.0,0.0,0.0
6168,235.060126510072,380.0,235.06,9,inf,,235.06_380.0,235_380.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.680583738404,4555.219587534033,0.0,0.0,0.0,0.0,0.0,0.0
6172,235.071425575607,288.0,235.07,56,inf,,235.07_288.0,235_288.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3866.6858958008875,1195.0312221920751,4535.971447060812,0.0,4749.337697537875,2868.5872166180957,15211.488718259889,3172.237346130792,3679.9771721497086
6174,235.071411428062,273.0,235.07,21,inf,,235.07_273.0,235_273.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.5445178943584,425.26238180477503,2058.8321830593127,0.0,1343.997037473775,1166.7136065477291,3496.844700132204,660.1451338362875,3378.0513859977873
6175,235.082112591821,441.0,235.08,165,inf,,235.08_441.0,235_441.0,,35893.38101811517,10713.125088837442,16704.88330909292,13575.19146126693,14561.944328479332,15082.052818133583,22551.016982254503,23334.015605444303,17834.71440741164,22383.304555261424,32775.29962799852,24708.2560204507,17515.027527840655,29826.916255461085,29440.77696694853,21494.481663619426,15034.678322335463,18936.37258717196,44790.68936428609,46149.9635543322,60327.288809433085,42614.09205981051,40684.379702633734,49854.19870372859,27363.992477483,23093.37428706481
6177,235.080162682879,277.0,235.08,24,inf,,235.08_277.0,235_277.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.4162947982584,0.0,11683.101108082692,0.0,3536.235321644375,0.0,0.0,2464.3069793745626,0.0,2461.905997353746,3598.9365313403337
6178,235.09657319535,362.0,235.1,32,inf,,235.1_362.0,235_362.0,,538.0097259582084,0.0,1950.2799767126626,1013.6645921171709,1194.0657134669334,1193.0196959786665,501.7503558715375,0.0,913.9437886502004,0.0,0.0,2920.2122271427124,2550.7211052291254,1820.7610232734585,742.5714730537417,0.0,754.8146557804166,743.6913086532332,0.0,583.0061190062709,0.0,0.0,0.0,663.3626994663333,3446.015487085975,777.7320356606833
6179,235.096558969775,518.0,235.1,10,inf,,235.1_518.0,235_518.0,,0.0,0.0,0.0,0.0,0.0,499.36378632889165,1071.1885106086168,0.0,4071.589440792708,3328.718367131025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6180,235.097453322686,313.0,235.1,374,inf,,235.1_313.0,235_313.0,,13872.507954419589,21201.19458412639,27110.055106046075,20912.837294062836,27535.19829045059,25854.983767144266,21766.464624318327,32647.946506295895,23829.20062670106,27040.658765607495,30321.002870186912,31777.38611983082,15807.824761770973,26114.539792648473,28331.648664665798,25299.09665946865,14403.809766861867,29296.89449945583,0.0,20072.53004601529,7441.214169092188,0.0,7759.178987737933,10095.918302456876,12757.303106082834,11577.606494590384
6181,235.096566036412,304.0,235.1,11,inf,,235.1_304.0,235_304.0,,1300.5613090475001,1517.1769529097126,1568.460959606992,678.7453642097959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.4190642514,0.0,732.3993897097625,0.0,0.0,0.0,0.0,0.0,687.1068840284584,0.0,0.0,472.13566254615415,0.0,0.0,0.0
6182,235.096543831062,506.0,235.1,24,inf,,235.1_506.0,235_506.0,,11388.560476669716,0.0,0.0,0.0,0.0,5222.975528843413,3238.0309249402085,0.0,10441.458907594804,5969.961677102675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6183,235.096583348016,333.0,235.1,57,inf,,235.1_333.0,235_333.0,,4053.349253085425,1588.7207974221667,3523.7266129199165,1305.0291570696709,1297.9335460595332,732.9570187778876,3130.7628923400703,587.1005324812459,3759.310564055193,1873.3663420732498,644.9585827323625,3342.6340655639833,1499.9509012191168,1184.9068990791625,0.0,860.9974849685042,0.0,1456.9903989540835,0.0,607.4335631359875,1286.63340457665,0.0,634.8727618051959,3541.082854153521,644.0492453406083,1307.2959344754897
6185,235.107776202042,267.0,235.11,624,inf,,235.11_267.0,235_267.0,,65567.32648654903,90992.95551090765,118945.35013516697,123051.56070203056,112233.87925327454,105083.57722733739,108036.79388000774,135300.78405248455,91311.35305873417,88487.63651060195,114662.19759870664,117631.09920269034,148869.71315635103,187985.09069747446,243954.6506073765,191268.4866435665,292284.4468740746,292512.80746562494,150777.09573646294,144028.07663856787,126330.33064149268,84067.31544337641,88865.52016775038,106585.94451875579,87040.20381995304,81322.87557836468
6186,235.117646504446,302.0,235.12,8,inf,,235.12_302.0,235_302.0,,1667.9124779170124,0.0,0.0,0.0,5112.105490247708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.5126449237414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6187,235.117697038764,289.0,235.12,15,inf,,235.12_289.0,235_289.0,,31303.769158898172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3363.319755714021,0.0,0.0,0.0,0.0,0.0,0.0,2992.3676895120793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.2590954811335,0.0,0.0
6190,235.132978199996,432.0,235.13,13,inf,,235.13_432.0,235_432.0,,0.0,0.0,0.0,0.0,0.0,616.9329412616624,0.0,1898.5313388019665,600.1152837910959,0.0,0.0,1523.4018030132502,0.0,699.1281255466833,0.0,0.0,0.0,2359.2565575306085,0.0,1945.093578200417,0.0,0.0,0.0,0.0,0.0,0.0
6192,235.133138610651,511.0,235.13,6,inf,,235.13_511.0,235_511.0,,0.0,0.0,0.0,0.0,0.0,0.0,1928.0169004966085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3514.2046008345624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6194,235.132850606249,406.0,235.13,8,inf,,235.13_406.0,235_406.0,,0.0,0.0,0.0,0.0,0.0,779.742418738325,0.0,2049.1481321155916,1005.0698354268167,0.0,0.0,0.0,0.0,650.7877541412751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6195,235.132964295389,388.0,235.13,29,inf,,235.13_388.0,235_388.0,,0.0,0.0,0.0,0.0,0.0,2343.1182890758832,1729.353297101975,3178.591683932429,1710.2877035064,1937.7613502153708,0.0,736.2456022720042,1846.6498955619709,2748.3728265492414,0.0,0.0,0.0,1559.4710709165083,0.0,1188.4445794548542,0.0,0.0,0.0,0.0,0.0,0.0
6196,235.144176887007,287.0,235.14,74,inf,,235.14_287.0,235_287.0,,0.0,1283.7216888451405,1854.26494411405,0.0,0.0,1624.0334567806083,0.0,2069.320601595858,0.0,0.0,0.0,0.0,1249.8792847873353,0.0,0.0,0.0,0.0,2921.575853494434,0.0,4260.209171654875,2456.640293926212,2136.899018929325,5811.743265371463,6192.862873168421,12288.04964423884,8401.486821049182
6197,235.144156364091,308.0,235.14,41,inf,,235.14_308.0,235_308.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.6636609279542,0.0,1418.22530201195,2857.511615753996,3131.1596537011587,6245.345035974562,3608.7220588030873,9923.773945037738,4311.046851580105
6198,235.154016647199,433.0,235.15,9,inf,,235.15_433.0,235_433.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4939.464274564346,3224.6989900579333,0.0,4852.595459507787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.2245688281375,0.0,0.0,0.0,0.0,0.0
6199,235.15397217577,441.0,235.15,27,inf,,235.15_441.0,235_441.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21956.390720431522,31315.938637112875,0.0,6709.893536514333,1941.483776112479,0.0,0.0,0.0,0.0,0.0,0.0,2373.2173026421956,0.0,0.0,0.0,0.0,0.0
6201,235.153988477228,466.0,235.15,10,inf,,235.15_466.0,235_466.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9400.179051681724,15009.161552232263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.7458746743541,0.0,0.0,0.0,0.0,0.0
6202,235.169285513454,669.0,235.17,55,inf,,235.17_669.0,235_669.0,,8971.1368954266,7429.603208203854,4618.352382596358,4781.6456571037,0.0,0.0,1697.6546400803543,6753.503176649254,0.0,9729.02827714438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4992.626678652396,7113.2180839483335,9756.132139447041,17806.27984566925,19869.72637014954,41539.490296804295,32017.605304984667,21997.78318320746,17468.65110490379
6205,235.169307070001,683.0,235.17,22,inf,,235.17_683.0,235_683.0,,0.0,0.0,0.0,0.0,0.0,12988.335970135251,10996.841716883117,1278.993710411275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10672.475432055378,9244.490257058264,0.0,0.0,0.0,1688.5923641855334,21161.913018372357,0.0,0.0
6206,235.169256118038,567.0,235.17,6,inf,,235.17_567.0,235_567.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4133.154630246491,4493.413158248046,0.0,0.0,0.0,0.0,0.0,0.0
6207,235.18050949197,328.0,235.18,537,inf,Lidocaine (M+H),235.18_328.0,235_328.0,,79115.03240126352,78627.95774915091,73919.47058701151,74812.09130529361,103044.32746213923,99973.78644358601,94085.05980634142,116190.86296526158,85551.34303658735,91592.58171725797,106691.93048736562,96016.11802845202,69498.78087075792,116377.61343915974,93254.64943695714,73042.572146656,52898.119081044184,87621.91222754268,67395.41828981286,96639.05627349827,84715.68389284058,89500.5168546422,85989.80751919797,95283.1182877301,145890.4363204401,93104.9930480889
6216,236.066628076018,273.0,236.07,14,inf,,236.07_273.0,236_273.0,,0.0,0.0,0.0,0.0,0.0,0.0,1330.7675092632417,0.0,0.0,0.0,1674.9857023648376,0.0,0.0,0.0,0.0,0.0,0.0,3044.8202793856503,0.0,2385.8297109349373,1585.8373579136041,0.0,0.0,540.7183304943625,2092.0061226722123,0.0
6217,236.066690794361,279.0,236.07,18,inf,,236.07_279.0,236_279.0,,0.0,0.0,0.0,0.0,0.0,0.0,609.1676321524334,0.0,0.0,0.0,1693.00998298305,0.0,0.0,0.0,0.0,0.0,0.0,3836.7916439810583,0.0,631.2852117472584,807.9936733267374,0.0,3279.6918317926625,1172.8581014715626,5101.247808403942,0.0
6219,236.077902712696,288.0,236.08,6,inf,,236.08_288.0,236_288.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0909974074166,4702.982057477832,0.0
6220,236.077851852726,273.0,236.08,9,inf,,236.08_273.0,236_273.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424.835191718725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6873.926033329341,4734.165747452466,0.0,0.0,0.0
6221,236.09488602506,227.0,236.09,6,inf,,236.09_227.0,236_227.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.718100024754,0.0,0.0,0.0,2814.517586003775,0.0,0.0,0.0,0.0
6222,236.091781647264,346.0,236.09,30,inf,Simeton (M+K),236.09_346.0,236_346.0,,0.0,567.8339688468292,0.0,0.0,0.0,0.0,0.0,0.0,1719.2811136786415,0.0,0.0,660.2263914535583,0.0,765.007558793875,0.0,0.0,0.0,1737.5140049858044,0.0,3088.4490477393997,0.0,0.0,3257.6650430865666,4891.224483595038,5003.174407100417,0.0
6223,236.091756096252,275.0,236.09,9,inf,Atrazine-2-hydroxy (M+K),236.09_275.0,236_275.0,,0.0,603.3015647519584,0.0,0.0,0.0,0.0,0.0,817.6558154092417,0.0,0.0,0.0,1213.7190406007667,0.0,572.2016636440125,0.0,0.0,0.0,0.0,0.0,0.0,1103.2081249567957,0.0,0.0,0.0,1612.516507960471,0.0
6224,236.089694794317,335.0,236.09,7,inf,"Atrazine-2-hydroxy (M+K), Simeton (M+K)",236.09_335.0,236_335.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884.185735230262,3675.479220879575,0.0,0.0,0.0
6225,236.091839362168,293.0,236.09,17,inf,"Atrazine-2-hydroxy (M+K), Simeton (M+K)",236.09_293.0,236_293.0,,0.0,524.388654735475,0.0,0.0,0.0,0.0,0.0,1507.811763132492,0.0,0.0,0.0,2598.531889991446,0.0,576.9388180733375,0.0,0.0,0.0,1711.366812096175,0.0,0.0,653.8257720085041,0.0,508.01457166406664,2659.7397006946208,778.6380945114792,0.0
6226,236.110958684138,259.0,236.11,5,inf,,236.11_259.0,236_259.0,,0.0,0.0,0.0,0.0,0.0,516.2105132450791,0.0,0.0,393.9407019393263,0.0,0.0,0.0,0.0,1045.6201087888,0.0,0.0,0.0,3036.9758847995545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6227,236.111290903237,266.0,236.11,89,inf,,236.11_266.0,236_266.0,,0.0,0.0,0.0,3127.33516808855,0.0,2441.856979776375,2562.8368581342042,4556.883273565921,2323.692940998467,4940.743737412916,0.0,2787.0462070834124,3227.552653251891,14521.819773158817,22323.73042821167,8303.95242593175,25309.982537494467,26801.216418367996,0.0,4226.795725110734,3854.526847778954,0.0,1745.9697186022292,0.0,0.0,0.0
6230,236.107003268772,379.0,236.11,24,inf,,236.11_379.0,236_379.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4617.575443505767,11168.11892789847,10127.649118284671,0.0,0.0,0.0,0.0,3530.488996003142
6232,236.113070842256,268.0,236.11,7,inf,,236.11_268.0,236_268.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4465.0540944310915,0.0,0.0,0.0,0.0,0.0,4371.786642838054,0.0,0.0,904.5232053816375,0.0,0.0,0.0
6234,236.106991406881,513.0,236.11,45,inf,,236.11_513.0,236_513.0,,0.0,0.0,0.0,3482.277826880909,0.0,0.0,0.0,4769.319439359483,3768.5508495893832,4178.668693375429,5687.109858086121,0.0,0.0,17643.228470658752,4338.719124090491,0.0,0.0,4536.987831837762,4626.900492277841,4357.554963646603,4477.584546080154,0.0,0.0,0.0,4235.720711351904,0.0
6235,236.115264050868,266.0,236.12,58,inf,,236.12_266.0,236_266.0,,0.0,0.0,0.0,1241.465859937975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33362.85817528887,58416.684145920386,28753.63163566879,0.0,4530.821958169291,0.0,0.0,0.0,0.0,0.0,0.0
6237,236.139387048731,522.0,236.14,35,inf,,236.14_522.0,236_522.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4453.942826121591,0.0,12625.399335721675,2956.7917373166415,4818.240534083667,26115.064877988665,13581.81886899287,9242.387581002062,13178.231472452208
6238,236.139345589691,537.0,236.14,4,inf,,236.14_537.0,236_537.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4149.728726224446,0.0,0.0,0.0,2080.2168214007834,0.0,0.0
6242,236.149264270954,393.0,236.15,9,inf,,236.15_393.0,236_393.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7653.149728481311,0.0,0.0,0.0,0.0,0.0
6247,236.164539816774,346.0,236.16,8,inf,,236.16_346.0,236_346.0,,0.0,0.0,0.0,2369.6802070566623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.5114034818669,0.0,0.0,0.0,0.0,0.0,0.0,2835.5011481406873,0.0,0.0,0.0,0.0
6250,236.172618124646,683.0,236.17,6,inf,,236.17_683.0,236_683.0,,0.0,0.0,0.0,0.0,0.0,2499.5044046613707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.5292952255625,0.0,0.0
6251,236.17261149925,667.0,236.17,9,inf,,236.17_667.0,236_667.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.8142371786294,3345.30785533625,4783.651211284254,0.0,0.0,0.0
6252,236.659405882703,445.0,236.66,11,inf,,236.66_445.0,236_445.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5640.436047212174,14255.737704610996,0.0,677.5790568928875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6253,236.659385414988,415.0,236.66,18,inf,,236.66_415.0,236_415.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14810.140324916754,25641.76229533562,0.0,3112.879705310346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6254,237.073299713698,338.0,237.07,6,inf,Terbuthylazine 1 SYN 545666 (M+K),237.07_338.0,237_338.0,,2773.4218768259457,0.0,0.0,0.0,3274.453503439187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6257,237.075870002894,294.0,237.08,25,inf,,237.08_294.0,237_294.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.7500297232875,1084.8214057225125,0.0,0.0,0.0,0.0,3201.2069039115836,671.6095738520584,768.7069197331708,2713.4530560228836,692.9602592187749,742.0984914077917,4578.593360436887,3080.911986138837
6260,237.075838867245,309.0,237.08,32,inf,Terbuthylazine 1 SYN 545666 (M+K),237.08_309.0,237_309.0,,0.0,0.0,0.0,0.0,710.4878317920458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.1266313691208,847.8816627051166,0.0,0.0,0.0,0.0,2446.8646416759416,2324.153507403304,1273.6111997016417,5282.601994707599,3722.195124321875,2257.197703887129,1544.8408936670792,2751.029591312729
6261,237.087076496821,265.0,237.09,34,inf,,237.09_265.0,237_265.0,,916.6852737739833,0.0,0.0,465.4926871859375,0.0,0.0,0.0,0.0,0.0,0.0,22438.184126023265,0.0,0.0,0.0,1201.8651516790708,0.0,0.0,0.0,0.0,0.0,3576.421627126087,0.0,2403.331345561821,3338.6755867282627,0.0,0.0
